"ref_date","geo","dguid","building_type","total"
2018,"Severn, Township, Ontario","3543015","Row",1
2018,"Severn, Township, Ontario","3543015","Single",71
2018,"Sexsmith, Town, Alberta","4819014","Single",4
2018,"Shannon, Ville, Quebec","2422020","Apartment",0
2018,"Shannon, Ville, Quebec","2422020","Duplex",0
2018,"Shannon, Ville, Quebec","2422020","Single",0
2018,"Shaunavon, Town, Saskatchewan","4704036","Apartment",1
2018,"Shaunavon, Town, Saskatchewan","4704036","Single",3
2018,"Shawinigan, Ville, Quebec","2436033","Apartment",394
2018,"Shawinigan, Ville, Quebec","2436033","Duplex",18
2018,"Shawinigan, Ville, Quebec","2436033","Row",0
2018,"Shawinigan, Ville, Quebec","2436033","Single",56
2018,"Shawville, Municipalité, Quebec","2484010","Apartment",0
2018,"Shawville, Municipalité, Quebec","2484010","Single",0
2018,"Shediac, Town, New Brunswick","1307052","Apartment",65
2018,"Shediac, Town, New Brunswick","1307052","Mobile",7
2018,"Shediac, Town, New Brunswick","1307052","Single",18
2018,"Shefford, Canton (municipalité de), Quebec","2447035","Apartment",6
2018,"Shefford, Canton (municipalité de), Quebec","2447035","Single",19
2018,"Shelburne, Municipal district, Nova Scotia","1201006","Cottage",0
2018,"Shelburne, Municipal district, Nova Scotia","1201006","Mobile",0
2018,"Shelburne, Municipal district, Nova Scotia","1201006","Single",0
2018,"Shelburne, Town, Nova Scotia","1201008","Single",0
2018,"Shelburne, Town, Ontario","3522021","Apartment",8
2018,"Shelburne, Town, Ontario","3522021","Single",4
2018,"Shellbrook No. 493, Rural municipality, Saskatchewan","4716046","Single",2
2018,"Shellbrook, Town, Saskatchewan","4716047","Apartment",0
2018,"Shellbrook, Town, Saskatchewan","4716047","Single",0
2018,"Sherbrooke, Rural municipality, Prince Edward Island","1103018","Mobile",1
2018,"Sherbrooke, Rural municipality, Prince Edward Island","1103018","Single",1
2018,"Sherbrooke, Ville, Quebec","2443027","Apartment",844
2018,"Sherbrooke, Ville, Quebec","2443027","Duplex",219
2018,"Sherbrooke, Ville, Quebec","2443027","Row",43
2018,"Sherbrooke, Ville, Quebec","2443027","Single",150
2018,"Sherwood No. 159, Rural municipality, Saskatchewan","4706026","Single",2
2018,"Shields, Resort village, Saskatchewan","4711064","Single",7
2018,"Shuniah, Municipality, Ontario","3558028","Cottage",1
2018,"Shuniah, Municipality, Ontario","3558028","Single",11
2018,"Sicamous, District municipality, British Columbia","5939045","Apartment",1
2018,"Sicamous, District municipality, British Columbia","5939045","Mobile",2
2018,"Sicamous, District municipality, British Columbia","5939045","Single",12
2018,"Sidney, Town, British Columbia","5917010","Apartment",67
2018,"Sidney, Town, British Columbia","5917010","Duplex",12
2018,"Sidney, Town, British Columbia","5917010","Row",16
2018,"Sidney, Town, British Columbia","5917010","Single",16
2018,"Sifton, Rural municipality, Manitoba","4606016","Apartment",2
2018,"Sifton, Rural municipality, Manitoba","4606016","Cottage",0
2018,"Sifton, Rural municipality, Manitoba","4606016","Mobile",1
2018,"Sifton, Rural municipality, Manitoba","4606016","Single",3
2018,"Sioux Lookout, Municipality, Ontario","3560034","Apartment",5
2018,"Sioux Lookout, Municipality, Ontario","3560034","Single",4
2018,"Slave Lake, Town, Alberta","4817029","Single",2
2018,"Smithers, Town, British Columbia","5951043","Apartment",1
2018,"Smithers, Town, British Columbia","5951043","Mobile",1
2018,"Smithers, Town, British Columbia","5951043","Single",3
2018,"Smiths Falls, Town, Ontario","3509004","Apartment",26
2018,"Smiths Falls, Town, Ontario","3509004","Single",18
2018,"Smoky Lake County, Municipal district, Alberta","4812022","Cottage",1
2018,"Smoky Lake County, Municipal district, Alberta","4812022","Mobile",1
2018,"Smoky Lake County, Municipal district, Alberta","4812022","Single",7
2018,"Smoky Lake, Town, Alberta","4812029","Single",2
2018,"Smoky River No. 130, Municipal district, Alberta","4819041","Single",3
2018,"Smooth Rock Falls, Town, Ontario","3556048","Apartment",4
2018,"Sooke, District municipality, British Columbia","5917052","Apartment",146
2018,"Sooke, District municipality, British Columbia","5917052","Cottage",2
2018,"Sooke, District municipality, British Columbia","5917052","Duplex",26
2018,"Sooke, District municipality, British Columbia","5917052","Mobile",1
2018,"Sooke, District municipality, British Columbia","5917052","Row",27
2018,"Sooke, District municipality, British Columbia","5917052","Single",42
2018,"Sorel-Tracy, Ville, Quebec","2453052","Apartment",61
2018,"Sorel-Tracy, Ville, Quebec","2453052","Duplex",6
2018,"Sorel-Tracy, Ville, Quebec","2453052","Single",37
2018,"Souris-Glenwood, Municipality, Manitoba","4607052","Single",0
2018,"South Bruce Peninsula, Town, Ontario","3541055","Cottage",1
2018,"South Bruce Peninsula, Town, Ontario","3541055","Duplex",0
2018,"South Bruce Peninsula, Town, Ontario","3541055","Row",0
2018,"South Bruce Peninsula, Town, Ontario","3541055","Single",40
2018,"South Bruce, Municipality, Ontario","3541004","Single",11
2018,"South Dundas, Municipality, Ontario","3501020","Single",24
2018,"South Frontenac, Township, Ontario","3510020","Apartment",1
2018,"South Frontenac, Township, Ontario","3510020","Cottage",12
2018,"South Frontenac, Township, Ontario","3510020","Single",67
2018,"South Glengarry, Township, Ontario","3501005","Cottage",1
2018,"South Glengarry, Township, Ontario","3501005","Single",27
2018,"South Huron, Municipality, Ontario","3540005","Apartment",1
2018,"South Huron, Municipality, Ontario","3540005","Cottage",3
2018,"South Huron, Municipality, Ontario","3540005","Mobile",7
2018,"South Huron, Municipality, Ontario","3540005","Single",24
2018,"South Qu'Appelle No. 157, Rural municipality, Saskatchewan","4706034","Mobile",0
2018,"South Qu'Appelle No. 157, Rural municipality, Saskatchewan","4706034","Single",0
2018,"South River, Town, Newfoundland and Labrador","1001434","Duplex",0
2018,"South River, Town, Newfoundland and Labrador","1001434","Single",0
2018,"South River, Village, Ontario","3549056","Single",1
2018,"South Stormont, Township, Ontario","3501011","Apartment",12
2018,"South Stormont, Township, Ontario","3501011","Single",50
2018,"South-West Oxford, Township, Ontario","3532012","Single",18
2018,"Southgate, Township, Ontario","3542005","Apartment",3
2018,"Southgate, Township, Ontario","3542005","Single",59
2018,"Southwest Middlesex, Municipality, Ontario","3539005","Single",15
2018,"Southwold, Township, Ontario","3534024","Single",39
2018,"Spallumcheen, District municipality, British Columbia","5937024","Apartment",0
2018,"Spallumcheen, District municipality, British Columbia","5937024","Single",0
2018,"Spaniard's Bay, Town, Newfoundland and Labrador","1001396","Single",5
2018,"Sparwood, District municipality, British Columbia","5901006","Single",9
2018,"Special Area No. 2, Special area, Alberta","4804004","Single",3
2018,"Special Area No. 3, Special area, Alberta","4804012","Mobile",1
2018,"Special Area No. 3, Special area, Alberta","4804012","Single",0
2018,"Special Area No. 4, Special area, Alberta","4804020","Single",1
2018,"Spiritwood No. 496, Rural municipality, Saskatchewan","4716056","Single",0
2018,"Spring Lake, Village, Alberta","4811046","Single",1
2018,"Springdale, Town, Newfoundland and Labrador","1008061","Single",8
2018,"Springfield, Rural municipality, Manitoba","4612047","Apartment",21
2018,"Springfield, Rural municipality, Manitoba","4612047","Mobile",2
2018,"Springfield, Rural municipality, Manitoba","4612047","Row",1
2018,"Springfield, Rural municipality, Manitoba","4612047","Single",43
2018,"Springside, Town, Saskatchewan","4709016","Single",0
2018,"Springwater, Township, Ontario","3543009","Single",95
2018,"Spruce Grove, City, Alberta","4811049","Apartment",11
2018,"Spruce Grove, City, Alberta","4811049","Duplex",101
2018,"Spruce Grove, City, Alberta","4811049","Row",24
2018,"Spruce Grove, City, Alberta","4811049","Single",165
2018,"Squamish, District municipality, British Columbia","5931006","Apartment",0
2018,"Squamish, District municipality, British Columbia","5931006","Mobile",0
2018,"Squamish, District municipality, British Columbia","5931006","Row",0
2018,"Squamish, District municipality, British Columbia","5931006","Single",0
2018,"Squamish-Lillooet C, Regional district electoral area, British Columbia","5931017","Apartment",23
2018,"Squamish-Lillooet C, Regional district electoral area, British Columbia","5931017","Cottage",1
2018,"Squamish-Lillooet C, Regional district electoral area, British Columbia","5931017","Single",16
2018,"St-Pierre-Jolys, Village, Manitoba","4602037","Apartment",1
2018,"St-Pierre-Jolys, Village, Manitoba","4602037","Single",1
2018,"St. Alban's, Town, Newfoundland and Labrador","1003019","Single",0
2018,"St. Albert, City, Alberta","4811062","Apartment",13
2018,"St. Albert, City, Alberta","4811062","Duplex",94
2018,"St. Albert, City, Alberta","4811062","Row",47
2018,"St. Albert, City, Alberta","4811062","Single",143
2018,"St. Andrews, Rural municipality, Manitoba","4613043","Apartment",1
2018,"St. Andrews, Rural municipality, Manitoba","4613043","Mobile",2
2018,"St. Andrews, Rural municipality, Manitoba","4613043","Row",1
2018,"St. Andrews, Rural municipality, Manitoba","4613043","Single",31
2018,"St. Anthony, Town, Newfoundland and Labrador","1009029","Apartment",4
2018,"St. Anthony, Town, Newfoundland and Labrador","1009029","Single",3
2018,"St. Catharines, City, Ontario","3526053","Apartment",245
2018,"St. Catharines, City, Ontario","3526053","Duplex",25
2018,"St. Catharines, City, Ontario","3526053","Row",93
2018,"St. Catharines, City, Ontario","3526053","Single",41
2018,"St. Clair, Township, Ontario","3538003","Apartment",0
2018,"St. Clair, Township, Ontario","3538003","Single",53
2018,"St. Clements, Rural municipality, Manitoba","4613056","Apartment",5
2018,"St. Clements, Rural municipality, Manitoba","4613056","Mobile",1
2018,"St. Clements, Rural municipality, Manitoba","4613056","Single",42
2018,"St. François Xavier, Rural municipality, Manitoba","4610052","Apartment",1
2018,"St. François Xavier, Rural municipality, Manitoba","4610052","Single",3
2018,"St. George's, Town, Newfoundland and Labrador","1004013","Single",1
2018,"St. George, Town, New Brunswick","1302018","Mobile",5
2018,"St. George, Town, New Brunswick","1302018","Single",2
2018,"St. John's, City, Newfoundland and Labrador","1001519","Apartment",182
2018,"St. John's, City, Newfoundland and Labrador","1001519","Duplex",12
2018,"St. John's, City, Newfoundland and Labrador","1001519","Mobile",1
2018,"St. John's, City, Newfoundland and Labrador","1001519","Row",22
2018,"St. John's, City, Newfoundland and Labrador","1001519","Single",102
2018,"St. Laurent, Rural municipality, Manitoba","4618040","Cottage",5
2018,"St. Laurent, Rural municipality, Manitoba","4618040","Single",1
2018,"St. Louis No. 431, Rural municipality, Saskatchewan","4715057","Single",3
2018,"St. Mary's, Municipal district, Nova Scotia","1213001","Apartment",1
2018,"St. Mary's, Municipal district, Nova Scotia","1213001","Cottage",2
2018,"St. Mary's, Municipal district, Nova Scotia","1213001","Mobile",3
2018,"St. Mary's, Municipal district, Nova Scotia","1213001","Single",5
2018,"St. Marys, Town, Ontario","3531016","Apartment",16
2018,"St. Marys, Town, Ontario","3531016","Mobile",1
2018,"St. Marys, Town, Ontario","3531016","Single",35
2018,"St. Paul County No. 19, Municipal district, Alberta","4812014","Single",20
2018,"St. Paul, Town, Alberta","4812018","Single",2
2018,"St. Stephen, Town, New Brunswick","1302037","Single",4
2018,"St. Thomas, City, Ontario","3534021","Apartment",40
2018,"St. Thomas, City, Ontario","3534021","Duplex",18
2018,"St. Thomas, City, Ontario","3534021","Row",17
2018,"St. Thomas, City, Ontario","3534021","Single",173
2018,"Stanbridge East, Municipalité, Quebec","2446045","Apartment",1
2018,"Stanbridge East, Municipalité, Quebec","2446045","Single",1
2018,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico (prev: Resort Mun. Stan.B.-Hope R.-Bayv.-Cavend.-N.Rust.), Resort municipality, Prince Edward Island","1102045","Cottage",0
2018,"Stanley Bridge, Hope River, Bayview, Cavendish and North Rustico (prev: Resort Mun. Stan.B.-Hope R.-Bayv.-Cavend.-N.Rust.), Resort municipality, Prince Edward Island","1102045","Single",0
2018,"Stanley, Rural municipality, Manitoba","4603047","Apartment",2
2018,"Stanley, Rural municipality, Manitoba","4603047","Single",20
2018,"Stanstead, Canton (municipalité de), Quebec","2445025","Apartment",0
2018,"Stanstead, Canton (municipalité de), Quebec","2445025","Single",0
2018,"Stanstead, Ville, Quebec","2445008","Apartment",2
2018,"Stanstead, Ville, Quebec","2445008","Single",4
2018,"Stanstead-Est, Municipalité, Quebec","2444050","Single",0
2018,"Star City No. 428, Rural municipality, Saskatchewan","4714047","Single",1
2018,"Starland County, Municipal district, Alberta","4805031","Apartment",4
2018,"Starland County, Municipal district, Alberta","4805031","Single",1
2018,"Ste. Anne, Rural municipality, Manitoba","4602057","Apartment",0
2018,"Ste. Anne, Rural municipality, Manitoba","4602057","Mobile",1
2018,"Ste. Anne, Rural municipality, Manitoba","4602057","Single",28
2018,"Ste. Anne, Town, Manitoba","4602061","Apartment",77
2018,"Ste. Anne, Town, Manitoba","4602061","Row",9
2018,"Ste. Anne, Town, Manitoba","4602061","Single",21
2018,"Ste. Rose, Municipality, Manitoba","4617041","Single",0
2018,"Steady Brook, Town, Newfoundland and Labrador","1005011","Cottage",4
2018,"Steady Brook, Town, Newfoundland and Labrador","1005011","Single",0
2018,"Steinbach, City, Manitoba","4602044","Apartment",80
2018,"Steinbach, City, Manitoba","4602044","Duplex",4
2018,"Steinbach, City, Manitoba","4602044","Row",8
2018,"Steinbach, City, Manitoba","4602044","Single",69
2018,"Stellarton, Town, Nova Scotia","1212009","Apartment",3
2018,"Stephenville, Town, Newfoundland and Labrador","1004019","Mobile",1
2018,"Stephenville, Town, Newfoundland and Labrador","1004019","Single",11
2018,"Stettler County No. 6, Municipal district, Alberta","4807019","Single",17
2018,"Stewiacke, Town, Nova Scotia","1210002","Mobile",2
2018,"Stewiacke, Town, Nova Scotia","1210002","Single",1
2018,"Stirling, Village, Alberta","4802009","Single",0
2018,"Stirling-Rawdon, Township, Ontario","3512020","Single",7
2018,"Stoke, Municipalité, Quebec","2442005","Single",17
2018,"Stone Mills, Township, Ontario","3511030","Apartment",2
2018,"Stone Mills, Township, Ontario","3511030","Cottage",3
2018,"Stone Mills, Township, Ontario","3511030","Single",26
2018,"Stoneham-et-Tewkesbury, Cantons unis (municipalité de), Quebec","2422035","Apartment",0
2018,"Stoneham-et-Tewkesbury, Cantons unis (municipalité de), Quebec","2422035","Cottage",0
2018,"Stoneham-et-Tewkesbury, Cantons unis (municipalité de), Quebec","2422035","Duplex",0
2018,"Stoneham-et-Tewkesbury, Cantons unis (municipalité de), Quebec","2422035","Mobile",0
2018,"Stoneham-et-Tewkesbury, Cantons unis (municipalité de), Quebec","2422035","Single",0
2018,"Stonewall, Town, Manitoba","4614039","Apartment",1
2018,"Stonewall, Town, Manitoba","4614039","Single",29
2018,"Stony Plain, Town, Alberta","4811048","Apartment",85
2018,"Stony Plain, Town, Alberta","4811048","Duplex",10
2018,"Stony Plain, Town, Alberta","4811048","Single",30
2018,"Strasbourg, Town, Saskatchewan","4706074","Apartment",2
2018,"Stratford, Canton (municipalité de), Quebec","2430110","Apartment",0
2018,"Stratford, Canton (municipalité de), Quebec","2430110","Single",0
2018,"Stratford, City, Ontario","3531011","Apartment",0
2018,"Stratford, City, Ontario","3531011","Duplex",0
2018,"Stratford, City, Ontario","3531011","Row",0
2018,"Stratford, City, Ontario","3531011","Single",0
2018,"Stratford, Town, Prince Edward Island","1102080","Apartment",121
2018,"Stratford, Town, Prince Edward Island","1102080","Duplex",4
2018,"Stratford, Town, Prince Edward Island","1102080","Row",27
2018,"Stratford, Town, Prince Edward Island","1102080","Single",70
2018,"Strathcona County, Specialized municipality, Alberta","4811052","Apartment",119
2018,"Strathcona County, Specialized municipality, Alberta","4811052","Mobile",1
2018,"Strathcona County, Specialized municipality, Alberta","4811052","Single",220
2018,"Strathcona D (Oyster Bay - Buttle Lake), Regional district electoral area, British Columbia","5924042","Apartment",3
2018,"Strathcona D (Oyster Bay - Buttle Lake), Regional district electoral area, British Columbia","5924042","Mobile",2
2018,"Strathcona D (Oyster Bay - Buttle Lake), Regional district electoral area, British Columbia","5924042","Single",14
2018,"Strathmore, Town, Alberta","4805018","Apartment",12
2018,"Strathmore, Town, Alberta","4805018","Duplex",21
2018,"Strathmore, Town, Alberta","4805018","Row",6
2018,"Strathmore, Town, Alberta","4805018","Single",25
2018,"Strathroy-Caradoc, Municipality, Ontario","3539015","Row",31
2018,"Strathroy-Caradoc, Municipality, Ontario","3539015","Single",110
2018,"Strong, Township, Ontario","3549046","Cottage",2
2018,"Strong, Township, Ontario","3549046","Single",4
2018,"Stuartburn, Rural municipality, Manitoba","4601035","Apartment",3
2018,"Stuartburn, Rural municipality, Manitoba","4601035","Cottage",1
2018,"Stuartburn, Rural municipality, Manitoba","4601035","Mobile",2
2018,"Stuartburn, Rural municipality, Manitoba","4601035","Single",20
2018,"Stukely-Sud, Village, Quebec","2445105","Single",11
2018,"Sturgeon County, Municipal district, Alberta","4811059","Duplex",2
2018,"Sturgeon County, Municipal district, Alberta","4811059","Mobile",16
2018,"Sturgeon County, Municipal district, Alberta","4811059","Single",59
2018,"Sturgis, Town, Saskatchewan","4709066","Single",1
2018,"Summerford, Town, Newfoundland and Labrador","1008033","Apartment",6
2018,"Summerford, Town, Newfoundland and Labrador","1008033","Single",1
2018,"Summerland, District municipality, British Columbia","5907035","Apartment",26
2018,"Summerland, District municipality, British Columbia","5907035","Mobile",1
2018,"Summerland, District municipality, British Columbia","5907035","Row",1
2018,"Summerland, District municipality, British Columbia","5907035","Single",42
2018,"Summerside, City, Prince Edward Island","1103025","Apartment",1
2018,"Summerside, City, Prince Edward Island","1103025","Duplex",8
2018,"Summerside, City, Prince Edward Island","1103025","Mobile",12
2018,"Summerside, City, Prince Edward Island","1103025","Row",15
2018,"Summerside, City, Prince Edward Island","1103025","Single",15
2018,"Sun Peaks Mountain, Village, British Columbia","5933045","Apartment",26
2018,"Sun Peaks Mountain, Village, British Columbia","5933045","Cottage",1
2018,"Sun Peaks Mountain, Village, British Columbia","5933045","Row",39
2018,"Sun Peaks Mountain, Village, British Columbia","5933045","Single",2
