"ref_date","geo","dguid","work_type","building_type","total"
2018,"Hinton, Town, Alberta","4814019","New construction","Single",2169200
2018,"Holyrood, Town, Newfoundland and Labrador","1001472","New construction","Single",1618300
2018,"Hoodoo No. 401, Rural municipality, Saskatchewan","4715039","New construction","Cottage",485500
2018,"Hoodoo No. 401, Rural municipality, Saskatchewan","4715039","New construction","Mobile",871300
2018,"Hoodoo No. 401, Rural municipality, Saskatchewan","4715039","New construction","Single",94300
2018,"Hope, District municipality, British Columbia","5909009","New construction","Apartment",848200
2018,"Hope, District municipality, British Columbia","5909009","New construction","Mobile",237900
2018,"Hope, District municipality, British Columbia","5909009","New construction","Single",8561100
2018,"Hopewell, Parish, New Brunswick","1306001","New construction","Apartment",1878300
2018,"Hopewell, Parish, New Brunswick","1306001","New construction","Cottage",185000
2018,"Hopewell, Parish, New Brunswick","1306001","New construction","Duplex",351200
2018,"Hopewell, Parish, New Brunswick","1306001","New construction","Mobile",2306300
2018,"Hopewell, Parish, New Brunswick","1306001","New construction","Row",4867300
2018,"Hopewell, Parish, New Brunswick","1306001","New construction","Single",4887200
2018,"Horton, Township, Ontario","3547046","New construction","Cottage",406300
2018,"Horton, Township, Ontario","3547046","New construction","Mobile",800
2018,"Horton, Township, Ontario","3547046","New construction","Single",5524100
2018,"Houston, District municipality, British Columbia","5951034","New construction","Apartment",278500
2018,"Houston, District municipality, British Columbia","5951034","New construction","Single",242300
2018,"Howick, Township, Ontario","3540046","New construction","Single",2715600
2018,"Huberdeau, Municipalité, Quebec","2478065","New construction","Single",639400
2018,"Hudson Bay No. 394, Rural municipality, Saskatchewan","4714001","New construction","Cottage",68900
2018,"Hudson Bay, Town, Saskatchewan","4714004","New construction","Single",1377700
2018,"Hudson, Township, Ontario","3554021","New construction","Single",484300
2018,"Hudson, Ville, Quebec","2471100","New construction","Apartment",37300
2018,"Hudson, Ville, Quebec","2471100","New construction","Duplex",13900
2018,"Hudson, Ville, Quebec","2471100","New construction","Row",310200
2018,"Hudson, Ville, Quebec","2471100","New construction","Single",11220600
2018,"Hughes Brook, Town, Newfoundland and Labrador","1005028","New construction","Single",0
2018,"Humber Arm South, Town, Newfoundland and Labrador","1005020","New construction","Single",0
2018,"Humboldt, City, Saskatchewan","4715008","New construction","Single",0
2018,"Huntingdon, Ville, Quebec","2469055","New construction","Apartment",0
2018,"Huntingdon, Ville, Quebec","2469055","New construction","Single",0
2018,"Huntsville, Town, Ontario","3544042","New construction","Apartment",28187800
2018,"Huntsville, Town, Ontario","3544042","New construction","Cottage",10519700
2018,"Huntsville, Town, Ontario","3544042","New construction","Duplex",374300
2018,"Huntsville, Town, Ontario","3544042","New construction","Row",4111600
2018,"Huntsville, Town, Ontario","3544042","New construction","Single",33452600
2018,"Huron East, Municipality, Ontario","3540040","New construction","Apartment",27700
2018,"Huron East, Municipality, Ontario","3540040","New construction","Duplex",1081400
2018,"Huron East, Municipality, Ontario","3540040","New construction","Mobile",54500
2018,"Huron East, Municipality, Ontario","3540040","New construction","Single",5453700
2018,"Huron Shores, Municipality, Ontario","3557035","New construction","Single",800100
2018,"Huron-Kinloss, Township, Ontario","3541015","New construction","Apartment",1300
2018,"Huron-Kinloss, Township, Ontario","3541015","New construction","Single",9546800
2018,"Hébertville, Municipalité, Quebec","2493020","New construction","Single",1460800
2018,"Hérouxville, Paroisse (municipalité de), Quebec","2435035","New construction","Single",1774800
2018,"Ignace, Township, Ontario","3560001","New construction","Single",0
2018,"Indian Head, Town, Saskatchewan","4706039","New construction","Single",940200
2018,"Ingersoll, Town, Ontario","3532018","New construction","Duplex",1179100
2018,"Ingersoll, Town, Ontario","3532018","New construction","Row",255700
2018,"Ingersoll, Town, Ontario","3532018","New construction","Single",14419800
2018,"Innisfail, Town, Alberta","4808008","New construction","Single",1885500
2018,"Innisfil, Town, Ontario","3543017","New construction","Apartment",54895100
2018,"Innisfil, Town, Ontario","3543017","New construction","Cottage",8599500
2018,"Innisfil, Town, Ontario","3543017","New construction","Duplex",291400
2018,"Innisfil, Town, Ontario","3543017","New construction","Mobile",242200
2018,"Innisfil, Town, Ontario","3543017","New construction","Row",40676500
2018,"Innisfil, Town, Ontario","3543017","New construction","Single",134567500
2018,"Inuvik, Town, Northwest Territories","6101017","New construction","Apartment",2035500
2018,"Inuvik, Town, Northwest Territories","6101017","New construction","Mobile",23700
2018,"Inuvik, Town, Northwest Territories","6101017","New construction","Single",317700
2018,"Invermere, District municipality, British Columbia","5901039","New construction","Apartment",789700
2018,"Invermere, District municipality, British Columbia","5901039","New construction","Single",8353200
2018,"Inverness, Subd. C, Subdivision of county municipality, Nova Scotia","1215001","New construction","Apartment",834300
2018,"Inverness, Subd. C, Subdivision of county municipality, Nova Scotia","1215001","New construction","Cottage",1430500
2018,"Inverness, Subd. C, Subdivision of county municipality, Nova Scotia","1215001","New construction","Duplex",387300
2018,"Inverness, Subd. C, Subdivision of county municipality, Nova Scotia","1215001","New construction","Mobile",4610800
2018,"Inverness, Subd. C, Subdivision of county municipality, Nova Scotia","1215001","New construction","Single",10044200
2018,"Iqaluit, City, Nunavut","6204003","New construction","Apartment",0
2018,"Iqaluit, City, Nunavut","6204003","New construction","Duplex",0
2018,"Iqaluit, City, Nunavut","6204003","New construction","Row",0
2018,"Iqaluit, City, Nunavut","6204003","New construction","Single",0
2018,"Irishtown-Summerside, Town, Newfoundland and Labrador","1005030","New construction","Single",857100
2018,"Irlande, Municipalité, Quebec","2431040","New construction","Single",0
2018,"Irma, Village, Alberta","4807056","New construction","Single",18400
2018,"Iroquois Falls, Town, Ontario","3556031","New construction","Cottage",35700
2018,"Iroquois Falls, Town, Ontario","3556031","New construction","Single",210500
2018,"Irricana, Town, Alberta","4806022","New construction","Single",259300
2018,"Itaska Beach, Summer village, Alberta","4811022","New construction","Single",-2900
2018,"Ivry-sur-le-Lac, Municipalité, Quebec","2478042","New construction","Single",2438600
2018,"Jasper, Specialized municipality, Alberta","4815033","New construction","Apartment",4082200
2018,"Jasper, Specialized municipality, Alberta","4815033","New construction","Single",565200
2018,"Joliette, Ville, Quebec","2461025","New construction","Apartment",23485200
2018,"Joliette, Ville, Quebec","2461025","New construction","Duplex",268200
2018,"Joliette, Ville, Quebec","2461025","New construction","Row",841500
2018,"Joliette, Ville, Quebec","2461025","New construction","Single",4560800
2018,"Joly, Township, Ontario","3549051","New construction","Cottage",278200
2018,"Joly, Township, Ontario","3549051","New construction","Single",204600
2018,"Juan de Fuca (Part 1), Regional district electoral area, British Columbia","5917054","New construction","Apartment",342700
2018,"Juan de Fuca (Part 1), Regional district electoral area, British Columbia","5917054","New construction","Single",22155400
2018,"Kamloops, City, British Columbia","5933042","New construction","Apartment",97396800
2018,"Kamloops, City, British Columbia","5933042","New construction","Duplex",11563600
2018,"Kamloops, City, British Columbia","5933042","New construction","Mobile",4093900
2018,"Kamloops, City, British Columbia","5933042","New construction","Row",17259900
2018,"Kamloops, City, British Columbia","5933042","New construction","Single",70825600
2018,"Kamsack, Town, Saskatchewan","4709039","New construction","Single",357400
2018,"Kananaskis, Improvement district, Alberta","4815013","New construction","Single",15400
2018,"Kapuskasing, Town, Ontario","3556066","New construction","Apartment",4505400
2018,"Kapuskasing, Town, Ontario","3556066","New construction","Single",259200
2018,"Kaslo, Village, British Columbia","5903023","New construction","Single",570700
2018,"Kawartha Lakes, City, Ontario","3516010","New construction","Apartment",431500
2018,"Kawartha Lakes, City, Ontario","3516010","New construction","Cottage",1403000
2018,"Kawartha Lakes, City, Ontario","3516010","New construction","Duplex",323700
2018,"Kawartha Lakes, City, Ontario","3516010","New construction","Row",1390800
2018,"Kawartha Lakes, City, Ontario","3516010","New construction","Single",77083900
2018,"Kazabazua, Municipalité, Quebec","2483015","New construction","Single",0
2018,"Kearney, Town, Ontario","3549018","New construction","Cottage",0
2018,"Kearney, Town, Ontario","3549018","New construction","Row",0
2018,"Kearney, Town, Ontario","3549018","New construction","Single",0
2018,"Kedgwick, Rural community, New Brunswick","1314020","New construction","Apartment",267600
2018,"Kedgwick, Rural community, New Brunswick","1314020","New construction","Duplex",3000
2018,"Kedgwick, Rural community, New Brunswick","1314020","New construction","Single",936200
2018,"Kelowna, City, British Columbia","5935010","New construction","Apartment",317379100
2018,"Kelowna, City, British Columbia","5935010","New construction","Duplex",17278400
2018,"Kelowna, City, British Columbia","5935010","New construction","Mobile",471400
2018,"Kelowna, City, British Columbia","5935010","New construction","Row",45529900
2018,"Kelowna, City, British Columbia","5935010","New construction","Single",209448200
2018,"Kelvington, Town, Saskatchewan","4714022","New construction","Single",0
2018,"Kenora, City, Ontario","3560010","New construction","Apartment",0
2018,"Kenora, City, Ontario","3560010","New construction","Cottage",0
2018,"Kenora, City, Ontario","3560010","New construction","Duplex",0
2018,"Kenora, City, Ontario","3560010","New construction","Mobile",0
2018,"Kenora, City, Ontario","3560010","New construction","Single",0
2018,"Kensington, Town, Prince Edward Island","1103014","New construction","Duplex",0
2018,"Kensington, Town, Prince Edward Island","1103014","New construction","Mobile",0
2018,"Kensington, Town, Prince Edward Island","1103014","New construction","Row",0
2018,"Kent, District municipality, British Columbia","5909032","New construction","Apartment",92900
2018,"Kent, District municipality, British Columbia","5909032","New construction","Duplex",243000
2018,"Kent, District municipality, British Columbia","5909032","New construction","Row",1000
2018,"Kent, District municipality, British Columbia","5909032","New construction","Single",4747900
2018,"Kentville, Town, Nova Scotia","1207012","New construction","Apartment",586800
2018,"Kentville, Town, Nova Scotia","1207012","New construction","Duplex",564200
2018,"Kentville, Town, Nova Scotia","1207012","New construction","Row",943100
